tradeDate,M,SR,FG,CU,SN,NI,RM,AG,OI,CF,HC,J,I,TA,PB,AU,RB,V,JD,MA,TC,A,ZN,SF,P,C,BU,PP,JM,RU,AL,Y,CS,L
2017-06-30,2665.0,6405.0,1359.0,47440.0,145510.0,76470.0,2234.0,4018.0,6404.0,14935.0,3369.0,1741.0,471.0,4864.0,17755.0,276.2,3306.0,6355.0,3991.0,2358.0,575.6,3859.0,22555.0,5520.0,5286.0,1689.0,2346.0,7873.0,1115.0,13360.0,13915.0,5934.0,2024.0,8985.0
2017-07-03,2750.0,6375.0,1364.0,47500.0,145500.0,77010.0,2301.0,4009.0,6438.0,14990.0,3420.0,1766.5,478.5,4880.0,17930.0,275.1,3373.0,6400.0,3996.0,2385.0,575.2,3896.0,22800.0,5568.0,5332.0,1688.0,2370.0,7971.0,1130.0,13455.0,14050.0,6002.0,2019.0,9055.0
2017-07-04,2788.0,6301.0,1353.0,47230.0,145470.0,76150.0,2332.0,3921.0,6398.0,14985.0,3423.0,1775.5,478.0,4870.0,17975.0,272.45,3393.0,6350.0,3868.0,2381.0,571.2,3908.0,23000.0,5570.0,5296.0,1681.0,2348.0,7845.0,1124.5,13055.0,14060.0,5964.0,2000.0,8865.0
2017-07-05,2791.0,6190.0,1369.0,47210.0,145370.0,75420.0,2337.0,3897.0,6522.0,14880.0,3438.0,1777.0,472.5,4930.0,17690.0,272.6,3422.0,6455.0,3775.0,2401.0,588.2,3898.0,22915.0,5622.0,5126.0,1684.0,2354.0,7868.0,1128.0,12825.0,14230.0,5946.0,2000.0,8860.0
2017-07-06,2812.0,6163.0,1362.0,46830.0,144260.0,74950.0,2346.0,3879.0,6580.0,14900.0,3385.0,1766.5,466.0,4928.0,17450.0,272.3,3392.0,6480.0,3920.0,2427.0,589.4,3866.0,22690.0,5622.0,5200.0,1676.0,2350.0,7925.0,1116.5,12815.0,14230.0,5992.0,1999.0,8870.0
2017-07-07,2826.0,6165.0,1364.0,46920.0,144170.0,74680.0,2349.0,3865.0,6584.0,15020.0,3406.0,1784.0,472.5,4948.0,17655.0,272.3,3387.0,6570.0,3967.0,2464.0,589.8,3832.0,22825.0,5634.0,5206.0,1671.0,2382.0,8038.0,1124.0,12850.0,14205.0,5986.0,2013.0,8990.0
2017-07-10,2886.0,6183.0,1364.0,46860.0,143680.0,73920.0,2380.0,3755.0,6696.0,15150.0,3455.0,1818.5,480.0,4952.0,17730.0,269.75,3439.0,6605.0,3971.0,2464.0,590.4,3868.0,22885.0,5600.0,5262.0,1683.0,2372.0,8038.0,1128.0,12735.0,14200.0,6074.0,2031.0,8965.0
2017-07-11,2922.0,6191.0,1377.0,46840.0,143920.0,73900.0,2410.0,3723.0,6740.0,15020.0,3528.0,1857.0,488.0,5106.0,17760.0,269.9,3522.0,6645.0,3963.0,2488.0,597.0,3896.0,22795.0,5648.0,5298.0,1674.0,2430.0,8073.0,1153.0,12815.0,14105.0,6142.0,2022.0,8945.0
2017-07-12,2917.0,6221.0,1371.0,47210.0,145080.0,75360.0,2415.0,3784.0,6746.0,15120.0,3595.0,1859.5,491.0,5256.0,17950.0,270.75,3582.0,6615.0,3897.0,2496.0,593.4,3909.0,23240.0,5634.0,5302.0,1682.0,2458.0,8108.0,1153.0,13200.0,14225.0,6150.0,2025.0,9085.0
2017-07-13,2873.0,6209.0,1355.0,47320.0,145720.0,76030.0,2409.0,3820.0,6716.0,15185.0,3626.0,1859.0,488.0,5288.0,17880.0,271.6,3607.0,6590.0,3877.0,2462.0,591.4,3900.0,23275.0,5650.0,5276.0,1668.0,2460.0,8020.0,1169.0,13200.0,14285.0,6110.0,2006.0,9150.0
2017-07-14,2813.0,6259.0,1358.0,47150.0,144390.0,76020.0,2355.0,3777.0,6636.0,15195.0,3608.0,1845.5,479.5,5340.0,17615.0,270.6,3578.0,6560.0,3892.0,2483.0,598.0,3834.0,22965.0,5664.0,5218.0,1664.0,2500.0,8059.0,1170.5,13240.0,14425.0,6054.0,2006.0,9150.0
2017-07-17,2814.0,6256.0,1377.0,47520.0,144660.0,78420.0,2345.0,3840.0,6684.0,15310.0,3678.0,1879.5,491.0,5422.0,17770.0,272.85,3614.0,6560.0,3915.0,2489.0,608.6,3820.0,23050.0,5824.0,5258.0,1674.0,2556.0,8180.0,1202.5,13520.0,14465.0,6086.0,1997.0,9215.0
2017-07-18,2823.0,6219.0,1382.0,47840.0,145130.0,79350.0,2342.0,3863.0,6708.0,15505.0,3676.0,1903.0,513.0,5414.0,17725.0,273.9,3615.0,6595.0,3978.0,2518.0,612.2,3821.0,23150.0,5884.0,5242.0,1688.0,2574.0,8196.0,1237.5,13515.0,14395.0,6084.0,2019.0,9215.0
2017-07-19,2838.0,6217.0,1435.0,47790.0,146930.0,79630.0,2341.0,3858.0,6690.0,15545.0,3711.0,1931.5,527.0,5406.0,17530.0,274.15,3646.0,6740.0,4009.0,2523.0,610.4,3819.0,22915.0,5892.0,5206.0,1682.0,2590.0,8249.0,1272.5,13680.0,14420.0,6064.0,2013.0,9265.0
2017-07-20,2841.0,6278.0,1435.0,47750.0,146810.0,79240.0,2341.0,3855.0,6770.0,15550.0,3677.0,1932.0,525.5,5366.0,17340.0,274.2,3582.0,6900.0,3996.0,2570.0,610.8,3815.0,22760.0,6064.0,5266.0,1684.0,2594.0,8463.0,1253.0,14095.0,14475.0,6120.0,2007.0,9545.0
2017-07-21,2864.0,6274.0,1423.0,47800.0,145740.0,78240.0,2354.0,3876.0,6812.0,15350.0,3615.0,1920.0,516.5,5276.0,17345.0,274.95,3506.0,6775.0,3975.0,2504.0,608.0,3802.0,22790.0,6000.0,5318.0,1679.0,2552.0,8426.0,1240.0,13920.0,14430.0,6148.0,1998.0,9555.0
2017-07-24,2820.0,6225.0,1414.0,47890.0,146430.0,78640.0,2312.0,3889.0,6726.0,15075.0,3590.0,1906.0,510.0,5228.0,17510.0,276.7,3507.0,6820.0,3893.0,2482.0,601.8,3779.0,22935.0,6074.0,5266.0,1668.0,2548.0,8485.0,1237.5,13665.0,14435.0,6082.0,1967.0,9655.0
2017-07-25,2842.0,6215.0,1415.0,48240.0,146770.0,80050.0,2315.0,3885.0,6772.0,15055.0,3613.0,1916.5,521.0,5210.0,17520.0,276.65,3540.0,6880.0,3985.0,2477.0,605.6,3789.0,23100.0,6154.0,5326.0,1665.0,2618.0,8501.0,1252.5,13635.0,14510.0,6130.0,1965.0,9645.0
2017-07-26,2841.0,6142.0,1401.0,49840.0,147450.0,81500.0,2292.0,3875.0,6766.0,14935.0,3668.0,1943.0,526.0,5202.0,17840.0,275.35,3591.0,6805.0,3970.0,2438.0,607.4,3790.0,23420.0,6136.0,5374.0,1659.0,2642.0,8480.0,1272.0,13600.0,14560.0,6126.0,1955.0,9610.0
2017-07-27,2819.0,6117.0,1399.0,50150.0,148950.0,81490.0,2278.0,3896.0,6768.0,14885.0,3630.0,1941.0,522.0,5200.0,18065.0,276.75,3553.0,6875.0,3962.0,2391.0,598.0,3805.0,23295.0,6126.0,5418.0,1656.0,2646.0,8362.0,1272.0,13445.0,14465.0,6286.0,1956.0,9515.0
2017-07-28,2851.0,6092.0,1400.0,50010.0,150030.0,82210.0,2295.0,3908.0,6752.0,14760.0,3663.0,1950.0,528.5,5182.0,18135.0,277.3,3565.0,6865.0,3912.0,2381.0,591.0,3805.0,23190.0,6138.0,5416.0,1659.0,2618.0,8257.0,1271.5,13060.0,14415.0,6292.0,1953.0,9530.0
2017-07-31,2848.0,6026.0,1416.0,50340.0,149990.0,83100.0,2307.0,3916.0,6748.0,14650.0,3760.0,2015.0,554.5,5204.0,18295.0,278.35,3663.0,6795.0,4008.0,2382.0,600.4,3802.0,23170.0,6236.0,5446.0,1650.0,2646.0,8193.0,1304.0,12485.0,14390.0,6290.0,1940.0,9520.0
2017-08-01,2845.0,6110.0,1418.0,50460.0,148420.0,82380.0,2252.0,3927.0,6806.0,14775.0,3783.0,2050.0,548.5,5188.0,18280.0,278.15,3716.0,6875.0,3995.0,2421.0,599.2,3804.0,23160.0,6200.0,5468.0,1650.0,2664.0,8337.0,1331.0,12505.0,14460.0,6334.0,1949.0,9695.0
2017-08-02,2803.0,6121.0,1423.0,50220.0,146420.0,82400.0,2221.0,3917.0,6758.0,14845.0,3790.0,2067.5,541.0,5128.0,18295.0,278.25,3719.0,7060.0,4096.0,2431.0,595.4,3781.0,23015.0,6200.0,5394.0,1671.0,2708.0,8368.0,1334.5,15265.0,14640.0,6266.0,1941.0,9650.0
2017-08-03,2785.0,6165.0,1419.0,50330.0,147230.0,84800.0,2198.0,3903.0,6760.0,15080.0,3808.0,2040.5,543.0,5122.0,18585.0,277.65,3746.0,7105.0,4094.0,2437.0,591.2,3782.0,23385.0,6214.0,5372.0,1675.0,2708.0,8311.0,1316.5,15290.0,14800.0,6232.0,1955.0,9615.0
2017-08-04,2764.0,6170.0,1418.0,50380.0,148230.0,84810.0,2175.0,3903.0,6704.0,15075.0,3857.0,2001.5,547.5,5132.0,18605.0,278.0,3833.0,7295.0,4218.0,2466.0,593.2,3814.0,23370.0,6242.0,5332.0,1675.0,2698.0,8404.0,1262.0,15550.0,14755.0,6160.0,1960.0,9675.0
2017-08-07,2777.0,6233.0,1401.0,50430.0,147750.0,84480.0,2190.0,3844.0,6712.0,15065.0,4023.0,2045.5,563.5,5202.0,18795.0,276.25,4021.0,7285.0,4325.0,2598.0,591.4,3881.0,23420.0,6296.0,5354.0,1672.0,2660.0,8354.0,1261.0,15950.0,15040.0,6188.0,1948.0,9630.0
2017-08-08,2805.0,6228.0,1386.0,50760.0,147560.0,84830.0,2211.0,3816.0,6760.0,15220.0,4037.0,2074.5,561.0,5218.0,19070.0,275.95,3917.0,7415.0,4328.0,2634.0,588.2,3958.0,23890.0,6372.0,5346.0,1679.0,2652.0,8656.0,1278.5,16055.0,15440.0,6218.0,1949.0,9725.0
2017-08-09,2817.0,6203.0,1415.0,51110.0,147000.0,86880.0,2232.0,3839.0,6816.0,15265.0,4024.0,2114.0,558.5,5280.0,19385.0,275.7,3928.0,7420.0,4452.0,2673.0,595.6,3976.0,24300.0,6564.0,5412.0,1702.0,2712.0,8786.0,1312.5,16450.0,16040.0,6284.0,1977.0,9845.0
2017-08-10,2822.0,6233.0,1428.0,50940.0,147280.0,87940.0,2247.0,3937.0,6836.0,15375.0,4048.0,2144.0,562.5,5298.0,19455.0,278.0,3969.0,7440.0,4454.0,2677.0,601.4,3993.0,24465.0,6754.0,5400.0,1716.0,2728.0,8805.0,1331.0,16495.0,16180.0,6280.0,1988.0,9800.0
2017-08-11,2769.0,6231.0,1415.0,50160.0,146260.0,87880.0,2207.0,3993.0,6940.0,15225.0,3993.0,2177.0,551.5,5238.0,19130.0,279.6,3907.0,7385.0,4459.0,2649.0,603.6,3971.0,24170.0,6796.0,5414.0,1715.0,2656.0,8719.0,1340.5,16100.0,16085.0,6306.0,1995.0,9625.0
2017-08-14,2731.0,6245.0,1422.0,50280.0,145220.0,86630.0,2169.0,3990.0,6918.0,15385.0,3905.0,2142.0,535.0,5214.0,19085.0,279.6,3835.0,7270.0,4499.0,2631.0,592.2,3912.0,24065.0,6968.0,5430.0,1724.0,2602.0,8705.0,1311.5,15985.0,15970.0,6286.0,2018.0,9570.0
2017-08-15,2730.0,6285.0,1404.0,50240.0,144530.0,85220.0,2165.0,3969.0,6904.0,15285.0,3822.0,2096.0,525.5,5182.0,19185.0,278.2,3746.0,7055.0,4470.0,2597.0,586.8,3896.0,24210.0,7032.0,5404.0,1727.0,2618.0,8548.0,1306.0,16045.0,15770.0,6274.0,2022.0,9420.0
2017-08-16,2715.0,6286.0,1405.0,50090.0,143790.0,85110.0,2141.0,3911.0,6796.0,15200.0,3842.0,2119.0,525.0,5108.0,19375.0,277.15,3730.0,7025.0,4480.0,2595.0,588.8,3884.0,24505.0,7320.0,5318.0,1722.0,2612.0,8538.0,1348.0,16255.0,16045.0,6206.0,2019.0,9470.0
2017-08-17,2722.0,6302.0,1433.0,51250.0,145070.0,87650.0,2150.0,3970.0,6802.0,15215.0,3930.0,2216.0,544.5,5134.0,20180.0,278.9,3795.0,7150.0,4450.0,2660.0,595.8,3898.0,25620.0,7566.0,5326.0,1735.0,2666.0,8760.0,1420.5,16600.0,16450.0,6208.0,2031.0,9655.0
2017-08-18,2730.0,6341.0,1439.0,50910.0,144580.0,87640.0,2157.0,3985.0,6850.0,15240.0,3960.0,2248.5,559.0,5154.0,19840.0,279.75,3823.0,7300.0,4475.0,2688.0,599.8,3901.0,25965.0,7058.0,5362.0,1732.0,2696.0,8816.0,1467.0,16440.0,16285.0,6238.0,2029.0,9695.0
2017-08-21,2727.0,6341.0,1448.0,51200.0,144820.0,89880.0,2163.0,3991.0,6878.0,15270.0,4036.0,2265.0,581.5,5206.0,19625.0,280.5,3913.0,7350.0,4583.0,2715.0,600.8,3922.0,26320.0,7382.0,5440.0,1729.0,2716.0,8941.0,1473.0,16595.0,16375.0,6296.0,2027.0,9810.0
2017-08-22,2724.0,6357.0,1455.0,51750.0,144640.0,91680.0,2165.0,3981.0,6928.0,15350.0,4041.0,2333.0,601.5,5240.0,19370.0,280.05,3935.0,7380.0,4585.0,2721.0,597.0,3915.0,26240.0,7726.0,5508.0,1729.0,2694.0,8993.0,1472.5,16585.0,16385.0,6338.0,2036.0,9895.0
2017-08-23,2734.0,6328.0,1445.0,51640.0,142770.0,92090.0,2184.0,3970.0,7006.0,15360.0,3883.0,2323.5,582.0,5264.0,19670.0,279.15,3795.0,7275.0,4428.0,2753.0,590.4,3937.0,25950.0,7466.0,5544.0,1735.0,2726.0,9083.0,1446.5,16485.0,16255.0,6394.0,2042.0,9970.0
2017-08-24,2722.0,6329.0,1448.0,51760.0,143350.0,93870.0,2174.0,3973.0,7022.0,15315.0,3925.0,2382.5,583.5,5298.0,19540.0,279.5,3827.0,7370.0,4390.0,2746.0,591.4,3916.0,26005.0,7592.0,5548.0,1724.0,2710.0,9135.0,1476.0,16475.0,16555.0,6388.0,2035.0,9975.0
2017-08-25,2731.0,6399.0,1455.0,52440.0,143770.0,94200.0,2178.0,3961.0,7034.0,15280.0,4058.0,2452.0,589.0,5316.0,19360.0,279.05,3926.0,7470.0,4344.0,2747.0,612.6,3919.0,26085.0,7630.0,5576.0,1720.0,2752.0,9199.0,1506.0,16680.0,16645.0,6394.0,2038.0,10065.0
2017-08-28,2742.0,6454.0,1437.0,52510.0,143250.0,92830.0,2189.0,3966.0,7030.0,15295.0,4025.0,2448.5,569.5,5296.0,19080.0,279.2,3881.0,7470.0,4327.0,2762.0,611.4,3936.0,25675.0,7482.0,5550.0,1718.0,2750.0,9065.0,1472.5,16600.0,16480.0,6380.0,2025.0,9905.0
2017-08-29,2729.0,6469.0,1438.0,52710.0,144660.0,94460.0,2181.0,4008.0,6984.0,15340.0,4064.0,2435.0,563.0,5284.0,18990.0,282.25,3900.0,7515.0,4349.0,2812.0,609.4,3916.0,25735.0,7242.0,5504.0,1709.0,2722.0,9216.0,1441.0,16475.0,16385.0,6336.0,2008.0,10030.0
2017-08-30,2714.0,6414.0,1436.0,52730.0,146800.0,93800.0,2166.0,4019.0,6978.0,15255.0,4039.0,2371.5,551.5,5320.0,19335.0,282.2,3856.0,7455.0,4270.0,2852.0,616.8,3902.0,25710.0,7016.0,5490.0,1696.0,2710.0,9270.0,1389.0,16380.0,16405.0,6314.0,1989.0,10045.0
2017-08-31,2699.0,6410.0,1420.0,52650.0,147410.0,93070.0,2154.0,3995.0,6956.0,15275.0,4011.0,2338.0,559.0,5304.0,19390.0,280.3,3851.0,7560.0,4241.0,2857.0,619.2,3890.0,25645.0,6968.0,5466.0,1691.0,2664.0,9318.0,1411.0,16490.0,16475.0,6298.0,1980.0,10140.0
2017-09-01,2708.0,6418.0,1423.0,52720.0,147730.0,94200.0,2159.0,4008.0,7000.0,15315.0,4149.0,2360.0,577.5,5364.0,19385.0,281.9,3993.0,7750.0,4247.0,2893.0,623.6,3867.0,25940.0,7020.0,5510.0,1692.0,2700.0,9477.0,1441.5,16615.0,16705.0,6338.0,1982.0,10260.0
2017-09-04,2716.0,6359.0,1418.0,53010.0,147950.0,95970.0,2161.0,4038.0,7006.0,15700.0,4307.0,2349.0,582.5,5400.0,19625.0,283.0,4098.0,7820.0,4281.0,2970.0,635.4,3850.0,26170.0,6778.0,5534.0,1706.0,2674.0,9681.0,1449.0,17090.0,16750.0,6370.0,2014.0,10440.0
2017-09-05,2728.0,6369.0,1400.0,53350.0,147020.0,96450.0,2172.0,4056.0,7016.0,15800.0,4326.0,2296.5,571.0,5388.0,19495.0,283.4,4088.0,7830.0,4250.0,2920.0,636.4,3853.0,26075.0,6736.0,5518.0,1711.0,2608.0,9584.0,1404.0,17270.0,16590.0,6370.0,2025.0,10410.0
2017-09-06,2739.0,6348.0,1401.0,53220.0,146250.0,95360.0,2181.0,4058.0,7030.0,15910.0,4295.0,2333.0,567.0,5368.0,19100.0,283.75,4055.0,7810.0,4274.0,2965.0,635.6,3851.0,25400.0,6746.0,5556.0,1720.0,2618.0,9513.0,1411.0,17520.0,16445.0,6388.0,2038.0,10315.0
2017-09-07,2740.0,6264.0,1391.0,53050.0,145250.0,95740.0,2184.0,4045.0,6992.0,15850.0,4227.0,2358.0,550.0,5318.0,19080.0,283.2,3982.0,7725.0,4206.0,2919.0,634.0,3825.0,25070.0,6678.0,5526.0,1720.0,2574.0,9380.0,1388.5,17545.0,16325.0,6368.0,2035.0,10210.0
2017-09-08,2731.0,6179.0,1380.0,52380.0,144940.0,94600.0,2179.0,4052.0,6958.0,15665.0,4210.0,2408.5,545.5,5296.0,19005.0,283.4,3961.0,7605.0,4163.0,2893.0,639.2,3833.0,24900.0,6750.0,5532.0,1699.0,2502.0,9293.0,1411.5,17120.0,16100.0,6356.0,2006.0,10105.0
2017-09-11,2720.0,6164.0,1377.0,51340.0,144230.0,90530.0,2165.0,4020.0,6904.0,15690.0,4138.0,2370.5,530.0,5252.0,18670.0,282.95,3901.0,7430.0,4189.0,2857.0,644.6,3808.0,24570.0,6710.0,5570.0,1688.0,2474.0,9163.0,1404.0,16620.0,16100.0,6334.0,1986.0,9985.0
2017-09-12,2721.0,6170.0,1386.0,51680.0,144770.0,91900.0,2171.0,3998.0,6922.0,15620.0,4140.0,2441.5,536.0,5284.0,18875.0,281.8,3923.0,7600.0,4199.0,2930.0,657.2,3813.0,25000.0,6662.0,5642.0,1687.0,2494.0,9307.0,1456.5,16705.0,16575.0,6356.0,1981.0,10140.0
2017-09-13,2711.0,6149.0,1385.0,51270.0,145050.0,92780.0,2143.0,3995.0,6912.0,15535.0,4157.0,2442.0,541.5,5292.0,19445.0,281.6,3948.0,7440.0,4146.0,2937.0,656.2,3812.0,24955.0,6502.0,5716.0,1686.0,2488.0,9209.0,1446.0,16820.0,16655.0,6378.0,1967.0,10030.0
2017-09-14,2705.0,6199.0,1393.0,50580.0,144860.0,90160.0,2135.0,3978.0,6924.0,15470.0,4104.0,2397.0,524.0,5260.0,19765.0,281.15,3880.0,7320.0,4173.0,2882.0,656.8,3827.0,24725.0,6398.0,5772.0,1710.0,2482.0,9032.0,1418.5,16580.0,16540.0,6388.0,1982.0,9885.0
2017-09-15,2734.0,6192.0,1383.0,50400.0,144000.0,88610.0,2159.0,3986.0,6958.0,15360.0,4073.0,2328.0,509.5,5266.0,19885.0,282.15,3820.0,7160.0,4184.0,2827.0,653.2,3818.0,24770.0,6420.0,5770.0,1697.0,2474.0,8888.0,1358.5,16115.0,16415.0,6402.0,1968.0,9755.0
2017-09-18,2730.0,6217.0,1353.0,50350.0,143690.0,87640.0,2158.0,3970.0,6890.0,15320.0,4033.0,2211.0,505.0,5238.0,19515.0,280.85,3787.0,7140.0,4081.0,2781.0,643.8,3814.0,24850.0,6396.0,5740.0,1693.0,2502.0,8865.0,1289.0,15345.0,16275.0,6358.0,1968.0,9755.0
2017-09-19,2741.0,6140.0,1343.0,50730.0,144980.0,88350.0,2167.0,3922.0,6868.0,15390.0,4033.0,2195.5,507.0,5284.0,19995.0,279.7,3789.0,7105.0,4058.0,2790.0,658.6,3813.0,25405.0,6304.0,5752.0,1697.0,2478.0,8860.0,1294.0,15185.0,16500.0,6342.0,1969.0,9755.0
2017-09-20,2726.0,6161.0,1341.0,50770.0,145790.0,88650.0,2155.0,3923.0,6862.0,15510.0,3971.0,2159.0,495.5,5310.0,20335.0,280.05,3746.0,6975.0,4075.0,2789.0,658.0,3790.0,25450.0,6144.0,5722.0,1702.0,2472.0,8803.0,1284.5,14975.0,16775.0,6324.0,1979.0,9710.0
2017-09-21,2739.0,6132.0,1343.0,50380.0,145450.0,89170.0,2170.0,3901.0,6866.0,15510.0,3974.0,2148.0,485.5,5286.0,20715.0,279.0,3723.0,6800.0,4117.0,2751.0,645.2,3795.0,25430.0,5940.0,5704.0,1702.0,2454.0,8672.0,1272.5,14795.0,16960.0,6316.0,1976.0,9565.0
2017-09-22,2770.0,6150.0,1342.0,49850.0,144070.0,86020.0,2221.0,3863.0,6816.0,15440.0,3827.0,2062.5,469.0,5272.0,20470.0,277.2,3598.0,6735.0,4188.0,2688.0,633.6,3810.0,24965.0,5884.0,5636.0,1715.0,2456.0,8633.0,1216.0,14535.0,16605.0,6240.0,2005.0,9540.0
2017-09-25,2803.0,6173.0,1339.0,50160.0,145070.0,83950.0,2254.0,3861.0,6738.0,15455.0,3800.0,2008.0,466.0,5324.0,20575.0,277.4,3583.0,6740.0,4098.0,2657.0,627.4,3822.0,24940.0,5786.0,5626.0,1712.0,2488.0,8692.0,1177.5,14585.0,16470.0,6206.0,2001.0,9560.0
2017-09-26,2789.0,6129.0,1338.0,50500.0,146460.0,84670.0,2241.0,3906.0,6706.0,15570.0,3839.0,2022.5,468.0,5322.0,20660.0,280.6,3616.0,6825.0,4119.0,2697.0,636.4,3827.0,25465.0,5782.0,5600.0,1724.0,2496.0,8818.0,1178.0,14640.0,16515.0,6188.0,2005.0,9640.0
2017-09-27,2774.0,6097.0,1331.0,50370.0,146920.0,84650.0,2231.0,3888.0,6680.0,15435.0,3888.0,1996.5,467.5,5306.0,20615.0,280.05,3644.0,6845.0,4106.0,2687.0,638.0,3831.0,25615.0,5806.0,5640.0,1716.0,2502.0,8881.0,1168.0,14630.0,16540.0,6174.0,2000.0,9660.0
2017-09-28,2771.0,6114.0,1324.0,50410.0,146320.0,83570.0,2231.0,3867.0,6574.0,15210.0,3899.0,1921.5,459.0,5214.0,20535.0,278.05,3641.0,6600.0,4149.0,2653.0,640.4,3832.0,25610.0,5806.0,5520.0,1702.0,2454.0,8650.0,1144.0,14025.0,16480.0,6084.0,1985.0,9415.0
2017-09-29,2751.0,6110.0,1317.0,51320.0,146620.0,84470.0,2202.0,3873.0,6592.0,15150.0,3883.0,1900.0,452.0,5156.0,20850.0,278.4,3603.0,6640.0,4181.0,2676.0,625.6,3828.0,25865.0,5820.0,5512.0,1692.0,2448.0,8756.0,1125.0,13265.0,16410.0,6074.0,1973.0,9475.0
2017-10-09,2785.0,6063.0,1312.0,52170.0,147550.0,86540.0,2216.0,3905.0,6632.0,15040.0,4030.0,1913.0,449.0,5128.0,21160.0,277.05,3733.0,6550.0,4182.0,2720.0,626.0,3806.0,26675.0,5884.0,5588.0,1672.0,2356.0,8846.0,1109.5,13340.0,16615.0,6120.0,1947.0,9515.0
2017-10-10,2781.0,6072.0,1344.0,52070.0,147440.0,87730.0,2215.0,3897.0,6594.0,15125.0,3900.0,1843.0,440.0,5146.0,20890.0,276.75,3601.0,6435.0,4216.0,2680.0,611.6,3852.0,26510.0,5996.0,5554.0,1671.0,2372.0,8799.0,1082.0,13350.0,16660.0,6088.0,1941.0,9525.0
2017-10-11,2774.0,6167.0,1358.0,52200.0,146480.0,87810.0,2217.0,3899.0,6570.0,15125.0,3851.0,1815.5,440.0,5148.0,20760.0,276.5,3567.0,6435.0,4259.0,2637.0,613.6,3870.0,26135.0,5972.0,5520.0,1674.0,2396.0,8707.0,1100.5,13220.0,16410.0,6048.0,1940.0,9440.0
